anomaly_pattern,anomaly_point,change_point,timestamp,value
0,0,0,17/10/2017 07:57:54,634.7826087
0,0,0,17/10/2017 08:02:37,634.7826087
0,0,0,17/10/2017 08:03:10,626.0869565
0,0,0,17/10/2017 11:38:16,626.0869565
0,0,0,17/10/2017 12:00:32,626.0869565
0,0,0,17/10/2017 12:10:17,617.3913043
0,0,0,17/10/2017 12:41:06,626.0869565
0,0,0,17/10/2017 12:53:18,617.3913043
0,0,0,17/10/2017 14:20:41,617.3913043
0,0,0,17/10/2017 14:35:55,617.3913043
0,0,0,17/10/2017 14:40:42,617.3913043
0,0,0,17/10/2017 15:58:14,617.3913043
0,0,0,17/10/2017 16:42:43,617.3913043
0,0,0,17/10/2017 16:45:38,617.3913043
0,0,0,17/10/2017 17:38:22,617.3913043
0,0,0,17/10/2017 18:03:00,617.3913043
0,0,0,17/10/2017 18:24:16,617.3913043
0,0,0,17/10/2017 18:25:36,617.3913043
0,0,0,17/10/2017 18:47:17,617.3913043
0,0,0,17/10/2017 18:58:48,608.6956522
0,0,0,17/10/2017 19:47:53,608.6956522
0,0,0,17/10/2017 20:08:12,608.6956522
0,0,0,17/10/2017 20:23:50,608.6956522
0,0,0,17/10/2017 23:58:06,608.6956522
0,0,0,18/10/2017 00:39:58,617.3913043
0,0,0,18/10/2017 01:24:38,600
0,0,0,18/10/2017 02:26:30,600
0,0,0,18/10/2017 05:45:46,608.6956522
0,0,0,18/10/2017 06:49:35,591.3043478
0,0,0,18/10/2017 09:52:40,591.3043478
0,0,0,18/10/2017 09:52:45,591.3043478
0,0,0,18/10/2017 10:07:00,591.3043478
0,0,0,18/10/2017 12:22:13,591.3043478
0,0,0,18/10/2017 12:22:49,591.3043478
0,0,0,18/10/2017 13:02:43,591.3043478
0,0,0,18/10/2017 14:45:52,591.3043478
0,0,0,18/10/2017 16:20:33,591.3043478
0,0,0,18/10/2017 16:27:36,600
0,0,0,18/10/2017 17:06:55,591.3043478
0,0,0,18/10/2017 17:51:45,591.3043478
0,0,0,18/10/2017 18:37:08,591.3043478
0,0,0,18/10/2017 20:11:20,582.6086957
0,0,0,18/10/2017 21:14:54,582.6086957
0,0,0,18/10/2017 23:42:44,582.6086957
0,0,0,19/10/2017 00:24:54,582.6086957
0,0,0,19/10/2017 00:28:55,573.9130435
0,0,0,19/10/2017 03:18:49,573.9130435
0,0,0,19/10/2017 04:14:50,573.9130435
0,0,0,19/10/2017 04:24:19,573.9130435
0,0,0,19/10/2017 04:30:32,565.2173913
0,0,0,19/10/2017 05:29:44,565.2173913
0,0,0,19/10/2017 05:34:25,565.2173913
0,0,0,19/10/2017 05:43:17,565.2173913
0,0,0,19/10/2017 07:17:00,565.2173913
0,0,0,19/10/2017 07:19:06,556.5217391
0,0,0,19/10/2017 07:56:48,556.5217391
0,0,0,19/10/2017 08:12:06,556.5217391
0,0,0,19/10/2017 09:11:38,556.5217391
0,0,0,19/10/2017 11:44:33,556.5217391
0,0,0,19/10/2017 12:13:51,556.5217391
0,0,0,19/10/2017 13:48:25,556.5217391
0,0,0,19/10/2017 14:45:51,556.5217391
0,0,0,19/10/2017 16:03:17,556.5217391
0,0,0,19/10/2017 16:26:45,547.826087
0,0,0,19/10/2017 19:46:30,547.826087
0,0,0,19/10/2017 19:57:49,547.826087
0,0,0,19/10/2017 20:01:50,547.826087
0,0,0,19/10/2017 20:09:44,565.2173913
0,0,0,19/10/2017 23:44:55,556.5217391
0,0,0,20/10/2017 00:37:51,556.5217391
0,0,0,20/10/2017 00:50:59,556.5217391
0,0,0,20/10/2017 00:52:44,547.826087
0,0,0,20/10/2017 01:22:57,547.826087
0,0,0,20/10/2017 01:41:49,556.5217391
0,0,0,20/10/2017 02:11:28,547.826087
0,0,0,20/10/2017 07:20:34,547.826087
0,0,0,20/10/2017 08:36:51,547.826087
0,0,0,20/10/2017 10:12:03,556.5217391
0,0,0,20/10/2017 11:54:20,547.826087
0,0,0,20/10/2017 13:49:01,547.826087
0,0,0,20/10/2017 14:10:30,547.826087
0,0,0,20/10/2017 15:12:17,547.826087
0,0,0,20/10/2017 15:35:38,547.826087
0,0,0,20/10/2017 15:45:03,547.826087
0,0,0,20/10/2017 19:06:28,547.826087
0,0,0,20/10/2017 20:03:47,547.826087
0,0,0,20/10/2017 20:38:17,547.826087
0,0,0,20/10/2017 20:46:11,556.5217391
0,0,0,20/10/2017 20:46:52,556.5217391
0,0,0,20/10/2017 21:37:03,556.5217391
0,0,0,20/10/2017 22:19:29,556.5217391
0,0,0,20/10/2017 23:57:14,556.5217391
0,0,0,21/10/2017 02:13:01,556.5217391
0,0,0,21/10/2017 04:46:39,556.5217391
0,0,0,21/10/2017 06:11:05,556.5217391
0,0,0,21/10/2017 07:06:21,547.826087
0,0,0,21/10/2017 08:21:35,556.5217391
0,0,0,21/10/2017 08:37:17,547.826087
0,0,0,21/10/2017 08:45:46,547.826087
0,0,0,21/10/2017 08:55:09,547.826087
0,0,0,21/10/2017 11:15:33,547.826087
0,0,0,21/10/2017 12:36:15,547.826087
0,0,0,21/10/2017 17:55:04,547.826087
0,0,0,21/10/2017 18:21:56,547.826087
0,0,0,21/10/2017 20:08:01,547.826087
0,0,0,21/10/2017 20:22:59,547.826087
0,0,0,21/10/2017 20:40:00,547.826087
0,0,0,21/10/2017 21:08:50,565.2173913
0,0,0,21/10/2017 21:34:44,556.5217391
0,0,0,22/10/2017 00:00:57,556.5217391
0,0,0,22/10/2017 00:13:53,556.5217391
0,0,0,22/10/2017 01:49:37,565.2173913
0,0,0,22/10/2017 04:03:54,556.5217391
0,0,0,22/10/2017 04:32:50,556.5217391
0,0,0,22/10/2017 06:26:54,556.5217391
0,0,0,22/10/2017 07:22:58,556.5217391
0,0,0,22/10/2017 08:04:48,556.5217391
0,0,0,22/10/2017 08:37:52,547.826087
0,0,0,22/10/2017 09:34:17,547.826087
0,0,0,22/10/2017 09:36:23,547.826087
0,0,0,22/10/2017 11:01:49,556.5217391
0,0,0,22/10/2017 11:11:10,556.5217391
0,0,0,22/10/2017 11:46:59,547.826087
0,0,0,22/10/2017 13:22:08,547.826087
0,0,0,22/10/2017 13:59:28,547.826087
0,0,0,22/10/2017 14:14:17,547.826087
0,0,0,22/10/2017 15:38:55,547.826087
0,0,0,22/10/2017 15:46:51,547.826087
0,0,0,22/10/2017 16:22:02,547.826087
0,0,0,22/10/2017 18:15:23,547.826087
0,0,0,22/10/2017 18:28:04,547.826087
0,0,0,22/10/2017 19:04:58,547.826087
0,0,0,22/10/2017 19:09:38,547.826087
0,0,0,22/10/2017 19:58:27,539.1304348
0,0,0,22/10/2017 23:08:49,539.1304348
0,0,0,23/10/2017 02:15:11,539.1304348
0,0,0,23/10/2017 03:32:13,539.1304348
0,0,0,23/10/2017 03:49:50,530.4347826
0,0,0,23/10/2017 04:17:44,530.4347826
0,0,0,23/10/2017 05:39:14,530.4347826
0,0,0,23/10/2017 06:11:10,530.4347826
0,0,0,23/10/2017 06:28:01,530.4347826
0,0,0,23/10/2017 07:46:25,539.1304348
0,0,0,23/10/2017 12:44:42,530.4347826
0,0,0,23/10/2017 12:53:42,530.4347826
0,0,0,23/10/2017 14:19:59,530.4347826
0,0,0,23/10/2017 14:24:13,530.4347826
0,0,0,23/10/2017 14:57:45,530.4347826
0,0,0,23/10/2017 16:29:17,530.4347826
0,0,0,23/10/2017 16:37:58,521.7391304
0,0,0,23/10/2017 17:09:18,521.7391304
0,0,0,23/10/2017 21:03:49,521.7391304
0,0,0,23/10/2017 22:33:29,530.4347826
0,0,0,23/10/2017 23:35:44,521.7391304
0,0,0,23/10/2017 23:38:48,521.7391304
0,0,0,23/10/2017 23:53:27,521.7391304
0,0,0,24/10/2017 00:34:53,513.0434783
0,0,0,24/10/2017 01:16:06,513.0434783
0,0,0,24/10/2017 02:26:59,513.0434783
0,0,0,24/10/2017 02:47:01,513.0434783
0,0,0,24/10/2017 02:51:10,504.3478261
0,0,0,24/10/2017 04:34:47,504.3478261
0,0,0,24/10/2017 07:40:50,504.3478261
0,0,0,24/10/2017 08:02:58,504.3478261
0,0,0,24/10/2017 08:11:02,504.3478261
0,0,0,24/10/2017 09:47:04,504.3478261
0,0,0,24/10/2017 13:11:26,513.0434783
0,0,0,24/10/2017 15:17:52,495.6521739
0,0,0,24/10/2017 19:34:13,495.6521739
0,0,0,24/10/2017 19:42:53,495.6521739
0,0,0,24/10/2017 20:09:30,495.6521739
0,0,0,24/10/2017 20:38:19,495.6521739
0,0,0,24/10/2017 20:57:46,495.6521739
0,0,0,24/10/2017 22:06:32,495.6521739
0,0,0,24/10/2017 22:44:40,495.6521739
0,0,0,25/10/2017 00:35:47,504.3478261
0,0,0,25/10/2017 00:52:13,495.6521739
0,0,0,25/10/2017 00:53:47,495.6521739
0,0,0,25/10/2017 01:16:43,495.6521739
0,0,0,25/10/2017 01:47:52,486.9565217
0,0,0,25/10/2017 04:06:52,486.9565217
0,0,0,25/10/2017 04:42:27,486.9565217
0,0,0,25/10/2017 09:49:45,486.9565217
0,0,0,25/10/2017 09:56:41,478.2608696
0,0,0,25/10/2017 11:27:11,478.2608696
0,0,0,25/10/2017 13:31:13,478.2608696
0,0,0,25/10/2017 14:28:46,486.9565217
0,0,0,25/10/2017 14:34:24,478.2608696
0,0,0,25/10/2017 14:47:27,478.2608696
0,0,0,25/10/2017 14:49:04,478.2608696
0,0,0,25/10/2017 16:04:20,469.5652174
0,0,0,25/10/2017 18:02:02,469.5652174
0,0,0,25/10/2017 18:18:05,469.5652174
0,0,0,25/10/2017 20:40:39,469.5652174
0,0,0,25/10/2017 21:16:14,469.5652174
0,0,0,25/10/2017 22:48:25,469.5652174
0,0,0,25/10/2017 23:51:29,469.5652174
0,0,0,26/10/2017 01:04:22,469.5652174
0,0,0,26/10/2017 04:46:52,478.2608696
0,0,0,26/10/2017 04:50:23,460.8695652
0,0,0,26/10/2017 05:47:13,460.8695652
0,0,0,26/10/2017 05:50:32,460.8695652
0,0,0,26/10/2017 06:41:07,460.8695652
0,0,0,26/10/2017 06:47:08,452.173913
0,0,0,26/10/2017 07:31:53,452.173913
0,0,0,26/10/2017 07:51:24,452.173913
0,0,0,26/10/2017 08:11:38,443.4782609
0,0,0,26/10/2017 08:16:50,434.7826087
0,0,0,26/10/2017 08:20:28,434.7826087
0,0,0,26/10/2017 08:47:01,434.7826087
0,0,0,26/10/2017 10:05:38,434.7826087
0,0,0,26/10/2017 11:44:06,434.7826087
0,0,0,26/10/2017 12:07:24,434.7826087
0,0,0,26/10/2017 13:09:23,434.7826087
0,0,0,26/10/2017 13:57:44,426.0869565
0,0,0,26/10/2017 15:39:40,426.0869565
0,0,0,26/10/2017 20:18:46,426.0869565
0,0,0,26/10/2017 20:31:15,426.0869565
0,0,0,26/10/2017 20:52:43,426.0869565
0,0,0,26/10/2017 21:20:55,426.0869565
0,0,0,26/10/2017 21:28:12,434.7826087
0,0,0,26/10/2017 22:57:59,434.7826087
0,0,0,27/10/2017 00:41:21,426.0869565
0,0,0,27/10/2017 02:10:53,417.3913043
0,0,0,27/10/2017 04:21:03,417.3913043
0,0,0,27/10/2017 04:49:28,417.3913043
0,0,0,27/10/2017 04:51:51,408.6956522
0,0,0,27/10/2017 05:55:29,408.6956522
0,0,0,27/10/2017 07:35:35,408.6956522
0,0,0,27/10/2017 09:27:44,400
0,0,0,27/10/2017 10:03:59,400
0,0,0,27/10/2017 10:27:34,400
0,0,0,27/10/2017 11:03:03,400
0,0,0,27/10/2017 11:12:54,400
0,0,0,27/10/2017 13:17:59,400
0,0,0,27/10/2017 14:04:57,400
0,0,0,27/10/2017 14:10:21,400
0,0,0,27/10/2017 14:22:42,400
0,0,0,27/10/2017 15:17:36,400
0,0,0,27/10/2017 15:57:50,400
0,0,0,27/10/2017 16:30:18,400
0,0,0,27/10/2017 19:04:37,400
0,0,0,27/10/2017 19:32:07,400
0,0,0,27/10/2017 19:57:06,391.3043478
0,0,0,27/10/2017 20:12:16,391.3043478
0,0,0,27/10/2017 20:48:06,391.3043478
0,0,0,27/10/2017 20:54:06,391.3043478
0,0,0,27/10/2017 21:04:09,382.6086957
0,0,0,27/10/2017 21:18:26,382.6086957
0,0,0,27/10/2017 22:03:18,391.3043478
0,0,0,27/10/2017 23:58:40,373.9130435
0,0,0,28/10/2017 00:13:34,373.9130435
0,0,0,28/10/2017 01:48:31,373.9130435
0,0,0,28/10/2017 04:10:29,373.9130435
0,0,0,28/10/2017 06:20:45,373.9130435
0,0,0,28/10/2017 11:03:22,373.9130435
0,0,0,28/10/2017 11:50:45,382.6086957
0,0,0,28/10/2017 12:06:00,373.9130435
0,0,0,28/10/2017 15:39:15,382.6086957
0,0,0,28/10/2017 15:51:43,373.9130435
0,0,0,28/10/2017 16:27:39,373.9130435
0,0,0,28/10/2017 17:23:15,373.9130435
0,0,0,28/10/2017 17:39:39,382.6086957
0,0,0,28/10/2017 17:45:03,373.9130435
0,0,0,28/10/2017 19:39:35,365.2173913
0,0,0,28/10/2017 20:09:59,365.2173913
0,0,0,28/10/2017 23:29:13,365.2173913
0,0,0,29/10/2017 00:58:32,365.2173913
0,0,0,29/10/2017 01:49:50,356.5217391
0,0,0,29/10/2017 03:05:13,356.5217391
0,0,0,29/10/2017 07:29:18,365.2173913
0,0,0,29/10/2017 08:08:30,347.826087
0,0,0,29/10/2017 09:06:26,347.826087
0,0,0,29/10/2017 09:31:29,347.826087
0,0,0,29/10/2017 10:04:53,347.826087
0,0,0,29/10/2017 10:32:19,347.826087
0,0,0,29/10/2017 11:28:00,339.1304348
0,0,0,29/10/2017 13:03:47,339.1304348
0,0,0,29/10/2017 13:23:45,347.826087
0,0,0,29/10/2017 13:48:59,339.1304348
0,0,0,29/10/2017 15:23:18,347.826087
0,0,0,29/10/2017 15:50:43,339.1304348
0,0,0,29/10/2017 18:04:03,339.1304348
0,0,0,29/10/2017 19:25:19,339.1304348
0,0,0,29/10/2017 20:02:28,339.1304348
0,0,0,29/10/2017 20:26:17,339.1304348
0,0,0,29/10/2017 22:35:57,330.4347826
0,0,0,29/10/2017 23:15:17,330.4347826
0,0,0,29/10/2017 23:22:14,330.4347826
0,0,0,29/10/2017 23:58:49,321.7391304
0,0,0,30/10/2017 00:00:51,321.7391304
0,0,0,30/10/2017 00:09:50,321.7391304
0,0,0,30/10/2017 01:42:19,313.0434783
0,0,0,30/10/2017 02:34:03,313.0434783
0,0,0,30/10/2017 02:57:09,313.0434783
0,0,0,30/10/2017 03:13:04,313.0434783
0,0,0,30/10/2017 05:05:08,313.0434783
0,0,0,30/10/2017 05:14:53,313.0434783
0,0,0,30/10/2017 06:32:11,313.0434783
0,0,0,30/10/2017 06:52:20,313.0434783
0,0,0,30/10/2017 07:44:58,313.0434783
0,0,0,30/10/2017 08:45:35,313.0434783
0,0,0,30/10/2017 09:35:20,321.7391304
0,0,0,30/10/2017 10:49:46,321.7391304
0,0,0,30/10/2017 11:11:44,313.0434783
0,0,1,30/10/2017 11:39:03,878.2608696
0,0,0,30/10/2017 11:39:24,860.8695652
0,0,0,30/10/2017 14:09:19,886.9565217
0,0,0,30/10/2017 14:37:32,886.9565217
0,0,0,30/10/2017 17:05:26,878.2608696
0,0,0,30/10/2017 17:11:42,895.6521739
0,0,0,30/10/2017 17:59:56,852.173913
0,0,0,30/10/2017 18:19:24,913.0434783
0,0,0,30/10/2017 18:39:21,869.5652174
0,0,0,30/10/2017 18:40:24,913.0434783
0,0,0,30/10/2017 19:26:04,913.0434783
0,0,0,30/10/2017 20:57:44,904.3478261
0,0,0,30/10/2017 21:25:32,843.4782609
0,0,0,30/10/2017 21:31:21,886.9565217
0,0,0,30/10/2017 22:31:45,904.3478261
0,0,0,31/10/2017 03:11:29,904.3478261
0,0,0,31/10/2017 05:00:32,904.3478261
0,0,0,31/10/2017 05:42:38,904.3478261
0,0,0,31/10/2017 08:19:47,904.3478261
0,0,0,31/10/2017 08:32:36,904.3478261
0,0,0,31/10/2017 10:13:51,904.3478261
0,0,0,31/10/2017 10:40:06,895.6521739
0,0,0,31/10/2017 11:01:12,904.3478261
0,0,0,31/10/2017 11:44:09,904.3478261
0,0,0,31/10/2017 12:35:30,904.3478261
0,0,0,31/10/2017 13:40:27,904.3478261
0,0,0,31/10/2017 13:45:15,904.3478261
0,0,0,31/10/2017 14:19:01,904.3478261
0,0,0,31/10/2017 14:46:27,904.3478261
0,0,0,31/10/2017 15:46:46,904.3478261
0,0,0,31/10/2017 15:47:35,904.3478261
0,0,0,31/10/2017 16:27:15,904.3478261
0,0,0,31/10/2017 17:21:55,904.3478261
0,0,0,31/10/2017 19:02:40,904.3478261
0,0,0,31/10/2017 19:49:30,895.6521739
0,0,0,1/11/2017 0:38,869.5652174
0,0,0,1/11/2017 2:39,869.5652174
0,0,0,1/11/2017 3:31,886.9565217
0,0,0,1/11/2017 4:20,904.3478261
0,0,0,1/11/2017 4:20,904.3478261
0,0,0,1/11/2017 4:39,904.3478261
0,0,0,1/11/2017 5:19,904.3478261
0,0,0,1/11/2017 5:53,904.3478261
0,0,0,1/11/2017 7:17,904.3478261
0,0,0,1/11/2017 8:51,869.5652174
0,0,0,1/11/2017 10:24,904.3478261
0,0,0,1/11/2017 11:10,904.3478261
0,0,0,1/11/2017 12:23,904.3478261
0,0,0,1/11/2017 13:52,904.3478261
0,0,0,1/11/2017 14:09,904.3478261
0,0,0,1/11/2017 14:33,904.3478261
0,0,0,1/11/2017 15:38,904.3478261
0,0,0,1/11/2017 17:27,904.3478261
0,0,0,1/11/2017 18:31,904.3478261
0,0,0,1/11/2017 20:25,904.3478261
0,0,0,1/11/2017 23:37,904.3478261
0,0,0,1/11/2017 23:38,904.3478261
0,0,0,2/11/2017 1:20,904.3478261
0,0,0,2/11/2017 1:58,904.3478261
0,0,0,2/11/2017 2:57,904.3478261
0,0,0,2/11/2017 3:12,904.3478261
0,0,0,2/11/2017 4:34,904.3478261
0,0,0,2/11/2017 5:56,904.3478261
0,0,0,2/11/2017 6:01,878.2608696
0,0,0,2/11/2017 6:53,860.8695652
0,0,0,2/11/2017 8:18,895.6521739
0,0,0,2/11/2017 9:44,904.3478261
0,0,0,2/11/2017 12:27,904.3478261
0,0,0,2/11/2017 13:12,904.3478261
0,0,0,2/11/2017 14:36,904.3478261
0,0,0,2/11/2017 16:22,904.3478261
0,0,0,2/11/2017 17:08,904.3478261
0,0,0,2/11/2017 17:24,904.3478261
0,0,0,2/11/2017 17:26,904.3478261
0,0,0,2/11/2017 18:02,886.9565217
0,0,0,2/11/2017 18:09,904.3478261
0,0,0,2/11/2017 19:46,904.3478261
0,0,0,2/11/2017 19:50,904.3478261
0,0,0,2/11/2017 20:05,904.3478261
0,0,0,2/11/2017 22:06,904.3478261
0,0,0,2/11/2017 22:44,886.9565217
0,0,0,2/11/2017 23:47,860.8695652
0,0,0,3/11/2017 0:12,878.2608696
0,0,0,3/11/2017 3:17,904.3478261
0,0,0,3/11/2017 3:18,895.6521739
0,0,0,3/11/2017 3:24,895.6521739
0,0,0,3/11/2017 3:58,878.2608696
0,0,0,3/11/2017 4:38,895.6521739
0,0,0,3/11/2017 4:46,904.3478261
0,0,0,3/11/2017 6:23,895.6521739
0,0,0,3/11/2017 7:52,895.6521739
0,0,0,3/11/2017 10:03,869.5652174
0,0,0,3/11/2017 11:39,886.9565217
0,0,0,3/11/2017 14:49,895.6521739
0,0,0,3/11/2017 15:04,895.6521739
0,0,0,3/11/2017 17:07,895.6521739
0,0,0,3/11/2017 19:12,886.9565217
0,0,0,3/11/2017 19:26,886.9565217
0,0,0,3/11/2017 19:52,886.9565217
0,0,0,3/11/2017 20:47,886.9565217
0,0,0,3/11/2017 20:53,886.9565217
0,0,0,3/11/2017 21:54,886.9565217
0,0,0,3/11/2017 22:52,886.9565217
0,0,0,3/11/2017 23:37,886.9565217
0,0,0,3/11/2017 23:57,886.9565217
0,0,0,4/11/2017 3:01,886.9565217
0,0,0,4/11/2017 3:24,886.9565217
0,0,0,4/11/2017 5:35,886.9565217
0,0,0,4/11/2017 5:52,886.9565217
0,0,0,4/11/2017 9:25,886.9565217
0,0,0,4/11/2017 11:04,886.9565217
0,0,0,4/11/2017 12:37,886.9565217
0,0,0,4/11/2017 12:50,886.9565217
0,0,0,4/11/2017 13:00,886.9565217
0,0,0,4/11/2017 14:56,886.9565217
0,0,0,4/11/2017 15:16,886.9565217
0,0,0,4/11/2017 15:40,886.9565217
0,0,0,4/11/2017 16:46,886.9565217
0,0,0,4/11/2017 19:21,886.9565217
0,0,0,4/11/2017 21:25,886.9565217
0,0,0,4/11/2017 22:36,878.2608696
0,0,0,4/11/2017 22:44,886.9565217
0,0,0,4/11/2017 23:06,886.9565217
0,0,0,4/11/2017 23:22,886.9565217
0,0,0,5/11/2017 0:18,886.9565217
0,0,0,5/11/2017 1:32,886.9565217
0,0,0,5/11/2017 2:11,886.9565217
0,0,0,5/11/2017 4:53,886.9565217
0,0,0,5/11/2017 7:03,886.9565217
0,0,0,5/11/2017 7:11,886.9565217
0,0,0,5/11/2017 8:13,886.9565217
0,0,0,5/11/2017 14:04,886.9565217
0,0,0,5/11/2017 15:24,886.9565217
0,0,0,5/11/2017 16:24,886.9565217
0,0,0,5/11/2017 16:56,886.9565217
0,0,0,5/11/2017 19:55,886.9565217
0,0,0,5/11/2017 21:09,886.9565217
0,0,0,5/11/2017 23:13,886.9565217
0,0,0,6/11/2017 0:43,886.9565217
0,0,0,6/11/2017 2:08,878.2608696
0,0,0,6/11/2017 2:43,886.9565217
0,0,0,6/11/2017 4:07,886.9565217
0,0,0,6/11/2017 8:16,886.9565217
0,0,0,6/11/2017 9:19,886.9565217
0,0,0,6/11/2017 11:02,886.9565217
0,0,0,6/11/2017 11:04,886.9565217
0,0,0,6/11/2017 12:56,886.9565217
0,0,0,6/11/2017 13:20,886.9565217
0,0,0,6/11/2017 13:59,886.9565217
0,0,0,6/11/2017 15:18,886.9565217
0,0,0,6/11/2017 15:32,886.9565217
0,0,0,6/11/2017 16:56,886.9565217
0,0,0,6/11/2017 19:34,886.9565217
0,0,0,6/11/2017 20:10,886.9565217
0,0,0,6/11/2017 20:12,886.9565217
0,0,0,6/11/2017 22:38,886.9565217
0,0,0,7/11/2017 2:00,886.9565217
0,0,0,7/11/2017 5:04,886.9565217
0,0,0,7/11/2017 5:46,886.9565217
0,0,0,7/11/2017 6:35,886.9565217
0,0,0,7/11/2017 6:48,886.9565217
0,0,0,7/11/2017 6:52,886.9565217
0,0,0,7/11/2017 8:45,886.9565217
0,0,0,7/11/2017 10:38,886.9565217
0,0,0,7/11/2017 10:44,886.9565217
0,0,0,7/11/2017 10:50,886.9565217
0,0,0,7/11/2017 10:59,886.9565217
0,0,0,7/11/2017 12:37,886.9565217
0,0,0,7/11/2017 13:19,886.9565217
0,0,0,7/11/2017 13:27,886.9565217
0,0,0,7/11/2017 14:14,895.6521739
0,0,0,7/11/2017 14:38,904.3478261
0,0,0,7/11/2017 17:18,886.9565217
0,0,0,7/11/2017 17:47,930.4347826
0,0,0,7/11/2017 19:20,921.7391304
0,0,0,7/11/2017 23:10,930.4347826
0,0,0,8/11/2017 0:17,930.4347826
0,0,0,8/11/2017 0:42,930.4347826
0,0,0,8/11/2017 2:23,930.4347826
0,0,0,8/11/2017 3:12,921.7391304
0,0,0,8/11/2017 4:24,921.7391304
0,0,0,8/11/2017 5:02,921.7391304
0,0,0,8/11/2017 5:54,930.4347826
0,0,0,8/11/2017 6:23,921.7391304
0,0,0,8/11/2017 6:35,921.7391304
0,0,0,8/11/2017 7:37,921.7391304
0,0,0,8/11/2017 8:10,921.7391304
0,0,0,8/11/2017 9:24,921.7391304
0,0,0,8/11/2017 9:40,921.7391304
0,0,0,8/11/2017 10:05,921.7391304
0,0,0,8/11/2017 12:44,921.7391304
0,0,0,8/11/2017 13:30,921.7391304
0,0,0,8/11/2017 14:24,921.7391304
0,0,0,8/11/2017 14:38,921.7391304
0,0,0,8/11/2017 14:38,921.7391304
0,0,0,8/11/2017 15:38,921.7391304
0,0,0,8/11/2017 16:08,921.7391304
0,0,0,8/11/2017 16:34,930.4347826
0,0,0,8/11/2017 17:15,930.4347826
0,0,0,8/11/2017 17:46,930.4347826
0,0,0,8/11/2017 18:56,930.4347826
0,0,0,8/11/2017 19:48,930.4347826
0,0,0,8/11/2017 19:50,930.4347826
0,0,0,8/11/2017 19:50,921.7391304
0,0,0,8/11/2017 23:34,921.7391304
0,0,0,9/11/2017 0:33,921.7391304
0,0,0,9/11/2017 2:26,921.7391304
0,0,0,9/11/2017 2:59,921.7391304
0,0,0,9/11/2017 3:58,921.7391304
0,0,0,9/11/2017 4:54,921.7391304
0,0,0,9/11/2017 7:10,921.7391304
0,0,0,9/11/2017 7:15,921.7391304
0,0,0,9/11/2017 7:16,921.7391304
0,0,0,9/11/2017 7:34,921.7391304
0,0,0,9/11/2017 8:31,921.7391304
0,0,0,9/11/2017 11:08,921.7391304
0,0,0,9/11/2017 11:13,921.7391304
0,0,0,9/11/2017 11:52,921.7391304
0,0,0,9/11/2017 11:53,921.7391304
0,0,0,9/11/2017 15:15,921.7391304
0,0,0,9/11/2017 18:43,921.7391304
0,0,0,9/11/2017 19:44,921.7391304
0,0,0,9/11/2017 20:48,921.7391304
0,0,0,9/11/2017 20:59,921.7391304
0,0,0,9/11/2017 21:37,930.4347826
0,0,0,10/11/2017 0:35,930.4347826
0,0,0,10/11/2017 1:33,930.4347826
0,0,0,10/11/2017 1:43,921.7391304
0,0,0,10/11/2017 4:25,921.7391304
0,0,0,10/11/2017 4:40,921.7391304
0,0,0,10/11/2017 5:22,921.7391304
0,0,0,10/11/2017 5:35,921.7391304
0,0,0,10/11/2017 6:12,921.7391304
0,0,0,10/11/2017 6:20,921.7391304
0,0,0,10/11/2017 6:35,921.7391304
0,0,0,10/11/2017 6:51,921.7391304
0,0,0,10/11/2017 7:12,921.7391304
0,0,0,10/11/2017 7:55,921.7391304
0,0,0,10/11/2017 8:47,921.7391304
0,0,0,10/11/2017 9:11,921.7391304
0,0,0,10/11/2017 9:44,921.7391304
0,0,0,10/11/2017 10:53,921.7391304
0,0,0,10/11/2017 12:30,921.7391304
0,0,0,10/11/2017 12:31,921.7391304
0,0,0,10/11/2017 13:02,921.7391304
0,0,0,10/11/2017 13:52,921.7391304
0,0,0,10/11/2017 15:51,921.7391304
0,0,0,10/11/2017 17:10,921.7391304
0,0,0,10/11/2017 18:13,921.7391304
0,0,0,10/11/2017 18:33,921.7391304
0,0,0,10/11/2017 18:53,921.7391304
0,0,0,10/11/2017 19:48,921.7391304
0,0,0,10/11/2017 20:33,921.7391304
0,0,0,10/11/2017 22:23,921.7391304
0,0,0,10/11/2017 23:46,921.7391304
0,0,0,11/11/2017 0:26,921.7391304
0,0,0,11/11/2017 1:20,921.7391304
0,0,0,11/11/2017 1:43,921.7391304
0,0,0,11/11/2017 5:38,921.7391304
0,0,0,11/11/2017 6:10,921.7391304
0,0,0,11/11/2017 6:22,921.7391304
0,0,0,11/11/2017 6:24,921.7391304
0,0,0,11/11/2017 6:49,921.7391304
0,0,0,11/11/2017 7:25,921.7391304
0,0,0,11/11/2017 7:26,921.7391304
0,0,0,11/11/2017 7:52,921.7391304
0,0,0,11/11/2017 8:42,921.7391304
0,0,0,11/11/2017 9:29,921.7391304
0,0,0,11/11/2017 11:56,921.7391304
0,0,0,11/11/2017 13:09,921.7391304
0,0,0,11/11/2017 13:10,930.4347826
0,0,0,11/11/2017 13:14,930.4347826
0,0,0,11/11/2017 15:41,930.4347826
0,0,0,11/11/2017 16:17,921.7391304
0,0,0,11/11/2017 16:59,921.7391304
0,0,0,11/11/2017 17:08,921.7391304
0,0,0,11/11/2017 17:15,921.7391304
0,0,0,11/11/2017 18:08,921.7391304
